Product Name,Price,Rating,Reviews,Product URL,Image URL,Brand
realme C75 Dual-SIM 4G 256GB/8GB Mobile Phone 6.7 Inches - Lightning Gold,"EGP 10,200.00",,5 out of 5(2),https://www.jumia.com.eg/realme-c75-dual-sim-4g-256gb8gb-mobile-phone-6.7-inches-lightning-gold-130977989.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/9779031/1.jpg?0910,realme
XIAOMI MOBILE REDMI 13 8GB RAM 128GB ROM OCEAN BLUE,"EGP 6,940.00",,4.4 out of 5(7),https://www.jumia.com.eg/redmi-13-6.7-128gb8gb-dual-sim-4g-mobile-phone-ocean-blue-xiaomi-mpg3818406.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/5171321/1.jpg?8489,XIAOMI
Samsung Galaxy S25 Ultra Dual SIM 5G 256GB/12GB - 6.9 Inch Mobile Phone Titanium Black,"EGP 60,480.00",,,https://www.jumia.com.eg/samsung-galaxy-s25-ultra-dual-sim-5g-256gb12gb-6.9-inch-mobile-phone-titanium-black-130163167.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/1361031/1.jpg?7844,Samsung
XIAOMI MOBILE 14C 8GB RAM 256GB ROM MIDNIGHT BLACK,"EGP 6,744.00",,3.7 out of 5(3),https://www.jumia.com.eg/xiaomi-mobile-14c-8gb-ram-256gb-rom-midnight-black-119370244.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/2073911/1.jpg?2214,XIAOMI
Samsung Galaxy A06 Dual SIM 4G 128GB/6GB - Black,"EGP 5,886.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-128gb6gb-black-130191223.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2191031/1.jpg?2904,Samsung
"Samsung Galaxy A16 Dual SIM 4G 128GB/4GB Mobile Phone - Grey 6.7 Inch With Wall Charger, 25 Watt, Type-C, Black - EP-T2510NBEGWW","EGP 7,760.00",,,https://www.jumia.com.eg/samsung-galaxy-a16-dual-sim-4g-128gb4gb-mobile-phone-grey-6.7-inch-with-wall-charger-25-watt-type-c-black-ep-t2510nbegww-132040989.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/9040231/1.jpg?9506,Samsung
"Samsung Galaxy A16 Dual SIM 4G 256GB/8GB Mobile Phone -Gray 6.7 Inch With Wall Charger, 25 Watt, Type-C, Black - EP-T2510NBEGWW","EGP 10,240.00",,4 out of 5(1),https://www.jumia.com.eg/samsung-galaxy-a16-dual-sim-4g-256gb8gb-mobile-phone-gray-6.7-inch-with-wall-charger-25-watt-type-c-black-ep-t2510nbegww-132041054.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/0140231/1.jpg?9526,Samsung
"OPPO A3 - 6.6"" 256GB/8GB Dual SIM 4G Mobile Phone - Starry Purple","EGP 9,612.00",,4.5 out of 5(13),https://www.jumia.com.eg/a3-6.6-256gb8gb-dual-sim-4g-mobile-phone-starry-purple-oppo-mpg3818345.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/5985111/1.jpg?9503,OPPO
"Samsung Galaxy A06 Dual SIM, 64GB, 4GB RAM, 4G LTE - Gold","EGP 4,830.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-64gb-4gb-ram-4g-lte-gold-133114522.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/5411331/1.jpg?7887,Samsung
realme Note 60X Dual-SIM 4G 128GB/4GB Mobile Phone 6.78 Inches - Marble Black,"EGP 5,410.00",,3 out of 5(1),https://www.jumia.com.eg/realme-note-60x-dual-sim-4g-128gb4gb-mobile-phone-6.78-inches-marble-black-130977987.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/9779031/1.jpg?0912,realme
Infinix Smart 9 Dual SIM Neo Titanium 4+4GB RAM 128GB 4G,"EGP 4,382.00",,4.8 out of 5(5),https://www.jumia.com.eg/infinix-smart-9-dual-sim-neo-titanium-44gb-ram-128gb-4g-121850172.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/1058121/1.jpg?2906,Infinix
"OPPO A3x - 6.6"" 64GB/4GB Dual SIM 4G Mobile Phone- Ocean Blue","EGP 5,886.00",,4.7 out of 5(3),https://www.jumia.com.eg/a3x-6.6-64gb4gb-dual-sim-4g-mobile-phone-ocean-blue-oppo-mpg3818339.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/8603721/1.jpg?9968,OPPO
Samsung Galaxy A06 Dual SIM 4G 64GB/4GB Mobile Phone - Gold 6.7 Inch,"EGP 4,698.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-64gb4gb-mobile-phone-gold-6.7-inch-130151906.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/9151031/1.jpg?8710,Samsung
XIAOMI Redmi A3 Dual SIM 4G 128GB/4GB Mobile Phone - Star Blue,"EGP 4,760.00",,,https://www.jumia.com.eg/xiaomi-redmi-a3-dual-sim-4g-128gb4gb-mobile-phone-star-blue-132999185.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/1999231/1.jpg?0826,XIAOMI
"XIAOMI Mobile Redmi Note 14, 128GB, 8GB RAM, 4G, Dual SIM - Midnight Black","EGP 9,299.00",,,https://www.jumia.com.eg/xiaomi-mobile-redmi-note-14-128gb-8gb-ram-4g-dual-sim-midnight-black-130265989.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/9562031/1.jpg?1705,XIAOMI
"Samsung Galaxy A36 5G, 8GB Ram, 256GB - Awesome Black","EGP 17,355.00",,,https://www.jumia.com.eg/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-black-131723127.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/1327131/1.jpg?0273,Samsung
XIAOMI Poco C75 - 6.88-inch 6GB128GB Dual Sim 4G Mobile Phone - Black,"EGP 5,670.00",,4 out of 5(2),https://www.jumia.com.eg/poco-c75-dual-sim-4g-128gb6gb-mobile-phone-black-6.7-inch-xiaomi-mpg3818372.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/8749921/1.jpg?5665,XIAOMI
Tecno Spark 30 Pro Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Arctic Glow,"EGP 9,899.00",,,https://www.jumia.com.eg/tecno-spark-30-pro-mobile-phone-dual-sim-4g-256gb-8gb-ram-arctic-glow-133540696.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/6045331/1.jpg?5952,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 64GB – 3GB RAM – Startrail Black,"EGP 3,999.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-64gb-3gb-ram-startrail-black-133540688.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/6045331/1.jpg?5854,Tecno
Tecno Spark 30 Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Stellar Shadow,"EGP 7,299.00",,,https://www.jumia.com.eg/tecno-spark-30-mobile-phone-dual-sim-4g-256gb-8gb-ram-stellar-shadow-133540693.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/6045331/1.jpg?5925,Tecno
Tecno Spark 30 Pro Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Obsidian Edge,"EGP 9,899.00",,,https://www.jumia.com.eg/tecno-spark-30-pro-mobile-phone-dual-sim-4g-256gb-8gb-ram-obsidian-edge-133540695.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/6045331/1.jpg?6002,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 64GB – 3GB RAM – Glittery White,"EGP 3,999.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-64gb-3gb-ram-glittery-white-133540689.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/6045331/1.jpg?5893,Tecno
Tecno Spark 30C Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Orbit Black,"EGP 6,399.00",,,https://www.jumia.com.eg/tecno-spark-30c-mobile-phone-dual-sim-4g-256gb-8gb-ram-orbit-black-133540691.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/6045331/1.jpg?5913,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 128GB – 4GB RAM – Startrail Black,"EGP 4,399.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-128gb-4gb-ram-startrail-black-133540686.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/6045331/1.jpg?5806,Tecno
Tecno Spark 30C Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Orbit White,"EGP 6,500.00",,,https://www.jumia.com.eg/tecno-spark-30c-mobile-phone-dual-sim-4g-256gb-8gb-ram-orbit-white-133540692.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/6045331/1.jpg?5988,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 128GB – 4GB RAM – Glittery White,"EGP 4,399.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-128gb-4gb-ram-glittery-white-133540687.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/6045331/1.jpg?5831,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 64GB – 3GB RAM – Magic Skin Green,"EGP 3,999.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-64gb-3gb-ram-magic-skin-green-133540690.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/6045331/1.jpg?5936,Tecno
Tecno Spark 30 Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Astral Ice,"EGP 7,299.00",,,https://www.jumia.com.eg/tecno-spark-30-mobile-phone-dual-sim-4g-256gb-8gb-ram-astral-ice-133540694.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/6045331/1.jpg?5967,Tecno
Nothing CMF Phone 1 - Dual SIM 5G 128GB/8GB Mobile Phone - Black,"EGP 14,100.00",,,https://www.jumia.com.eg/nothing-cmf-phone-1-dual-sim-5g-128gb8gb-mobile-phone-black-133292009.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/0292331/1.jpg?9315,Nothing
XIAOMI Redmi Note 14 Pro Mobile Phone - 6.7 Inches - Dual SIM 4G 256GB/8GB -Aurora Purple,"EGP 14,796.00",,,https://www.jumia.com.eg/xiaomi-redmi-note-14-pro-mobile-phone-6.7-inches-dual-sim-4g-256gb8gb-aurora-purple-132116572.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/5611231/1.jpg?2163,XIAOMI
"realme C75 256GB/8GB- 6.72""  Dual SIM 4G Mobile Phone - Gold","EGP 9,882.00",,5 out of 5(1),https://www.jumia.com.eg/realme-c75-256gb8gb-6.72-dual-sim-4g-mobile-phone-gold-130413141.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/1314031/1.jpg?6563,realme
"Honor X5b - 6.5"" 128 GB/4GB Dual SIM 4G Mobile Phone -  Blue","EGP 4,752.00",,,https://www.jumia.com.eg/honor-x5b-6.5-128-gb4gb-dual-sim-4g-mobile-phone-blue-132116032.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/0611231/1.jpg?9489,Honor
Motorola Moto G35 - 6.72-inch 256GB/8GB Dual SIM 5G Mobile Phone - Leaf Green,"EGP 7,940.00",,,https://www.jumia.com.eg/motorola-moto-g35-6.72-inch-256gb8gb-dual-sim-5g-mobile-phone-leaf-green-129966948.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9669921/1.jpg?3525,Motorola
"realme Mobile C75 Dual SIM, 256GB, 8GB RAM,4G LTE - Black","EGP 9,953.00",,,https://www.jumia.com.eg/realme-mobile-c75-dual-sim-256gb-8gb-ram4g-lte-black-131373900.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/9373131/1.jpg?0428,realme
XIAOMI Redmi A3 - 6.71-inch 4GB/128GB Dual Sim 4G Mobile Phone - Midnight Black,"EGP 4,760.00",,3.7 out of 5(17),https://www.jumia.com.eg/xiaomi-redmi-a3-6.71-inch-4gb128gb-dual-sim-4g-mobile-phone-midnight-black-111623987.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/9326111/1.jpg?4184,XIAOMI
"realme C75X Dual SIM, 256GB, 8GB RAM, 4G LTE - Oceanic Blue","EGP 9,180.00",,5 out of 5(1),https://www.jumia.com.eg/realme-c75x-dual-sim-256gb-8gb-ram-4g-lte-oceanic-blue-133518949.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/9815331/1.jpg?2665,realme
Samsung Galaxy A06 Mobile - 6.7 Inch - 128GB/6GB RAM - 4G Dual SIM - Black,"EGP 5,899.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-mobile-6.7-inch-128gb6gb-ram-4g-dual-sim-black-130150129.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/1051031/1.jpg?3106,Samsung
"Samsung Galaxy A26 Dual SIM, 128GB, 6GB RAM, 5G - Peach Pink","EGP 12,460.00",,,https://www.jumia.com.eg/samsung-galaxy-a26-dual-sim-128gb-6gb-ram-5g-peach-pink-133113899.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/8311331/1.jpg?6662,Samsung
Motorola Edge 50 Fusion Dual SIM 5G 512GB/12GB Mobile Phone - Forest Green,"EGP 17,340.00",,,https://www.jumia.com.eg/motorola-edge-50-fusion-dual-sim-5g-512gb12gb-mobile-phone-forest-green-132999436.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/4999231/1.jpg?2964,Motorola
Motorola Moto G85 - 6.67-inch 256GB/12GB Dual SIM 5G Mobile Phone - Urban Grey,"EGP 13,600.00",,,https://www.jumia.com.eg/motorola-moto-g85-6.67-inch-256gb12gb-dual-sim-5g-mobile-phone-urban-grey-129967311.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/3769921/1.jpg?6825,Motorola
Samsung Galaxy A16 - 6.7-inch 8GB/256GB Dual Sim 4G - Mobile Phone - Gray,"EGP 9,890.00",,4 out of 5(66),https://www.jumia.com.eg/galaxy-a16-6.7-256gb8gb-dual-sim-4g-mobile-phone-grey-free-25w-adapter-usb-c-super-fast-charging-black-samsung-mpg3818564.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/5962521/1.jpg?7027,Samsung
XIAOMI Redmi 14C - 6.88-inch 6GB/128GB Dual Sim 4G Mobile Phone - Dreamy Purple,"EGP 6,120.00",,5 out of 5(2),https://www.jumia.com.eg/redmi-14c-6.88-inch-6gb128gb-dual-sim-4g-mobile-phone-dreamy-purple-xiaomi-mpg3818421.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/4101321/1.jpg?3905,XIAOMI
"Samsung Mobile Galaxy A06, 4G, 128GB, 6GB RAM, Black","EGP 12,000.00",,4.2 out of 5(42),https://www.jumia.com.eg/a06-6.7-inch-128gb6gb-dual-sim-4g-mobile-phone-black-samsung-mpg3818092.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/4260031/1.jpg?1860,Samsung
Samsung Galaxy A15 - 6.5-inch 8GB/256GB Dual Sim 4G - Mobile Phone - Yellow,"EGP 9,070.00",,1 out of 5(1),https://www.jumia.com.eg/samsung-galaxy-a15-6.5-inch-8gb256gb-dual-sim-4g-mobile-phone-yellow-111625118.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/1526111/1.jpg?5685,Samsung
Vivo Y29 Dual SIM 4G 128GB/8GB - Brown,"EGP 8,083.00",,,https://www.jumia.com.eg/vivo-y29-dual-sim-4g-128gb8gb-brown-132354528.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/5453231/1.jpg?4900,Vivo
realme Note 50 Dual-SIM 4G 128GB/4GB Mobile Phone 6.6 Inches - Midnight Black,"EGP 5,670.00",,1 out of 5(1),https://www.jumia.com.eg/realme-note-50-dual-sim-4g-128gb4gb-mobile-phone-6.6-inches-midnight-black-130978046.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/0879031/1.jpg?0913,realme
Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 256GB/8GB - Sleek Black,"EGP 5,886.00",,3 out of 5(2),https://www.jumia.com.eg/hot-50i-6.7-inch-dual-sim-mobile-phone-4g-256gb8gb-sleek-black-infinix-mpg3818227.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/5960031/1.jpg?4823,Infinix
Samsung Galaxy A06 Dual SIM 4G 128GB/6GB Mobile Phone - Light Blue 6.7 Inch,"EGP 5,886.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-128gb6gb-mobile-phone-light-blue-6.7-inch-130151899.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/8151031/1.jpg?8710,Samsung
"realme C61 - 6.7"" 128GB/4GB Dual SIM 4G Mobile Phone - Sparkle Gold","EGP 6,156.00",,5 out of 5(1),https://www.jumia.com.eg/c61-6.7-128gb4gb-dual-sim-4g-mobile-phone-sparkle-gold-realme-mpg3842279.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/4598611/1.jpg?1525,realme
Samsung Galaxy A06 - 6.7-inch 4GB/128GB Dual Sim 4G - Mobile Phone - Gold,"EGP 5,610.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-6.7-inch-4gb128gb-dual-sim-4g-mobile-phone-gold-130123174.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/1321031/1.jpg?4145,Samsung
Samsung Galaxy A06 Dual SIM 4G 128GB/6GB Mobile Phone - Black 6.7 Inch With USB-C Wall Charger 25 Watt,"EGP 6,136.00",,,https://www.jumia.com.eg/samsung-galaxy-a06-dual-sim-4g-128gb6gb-mobile-phone-black-6.7-inch-with-usb-c-wall-charger-25-watt-132035326.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/3530231/1.jpg?9024,Samsung
Vivo Y19s Dual SIM 4G 128GB/4GB - 6.68 Inch Mobile Phone Silver,"EGP 5,939.00",,,https://www.jumia.com.eg/vivo-y19s-dual-sim-4g-128gb4gb-6.68-inch-mobile-phone-silver-130163171.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/1361031/1.jpg?8343,Vivo
Infinix MOBILE HOT 50i 6+6GB RAM 128GB ROM SLEEK BLACK,"EGP 5,159.00",,5 out of 5(1),https://www.jumia.com.eg/infinix-mobile-hot-50i-66gb-ram-128gb-rom-sleek-black-123790271.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2097321/1.jpg?4284,Infinix
TAG-PHONE Special Smart Phone 6.52 inch Dual Nano SIM-6 GB RAM-128 GB-4G-Android 11.0,"EGP 9,000.00",,,https://www.jumia.com.eg/tag-phone-special-smart-phone-6.52-inch-dual-nano-sim-6-gb-ram-128-gb-4g-android-11.0-59762589.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/526795/1.jpg?9206,TAG-PHONE
"realme C65 - 6.6"" 128GB/6GB Dual SIM 4G Mobile Phone - Black Milky Way","EGP 7,344.00",,,https://www.jumia.com.eg/realme-c65-6.6-128gb6gb-dual-sim-4g-mobile-phone-black-milky-way-131432445.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/4234131/1.jpg?8585,realme
Vivo Y04 Dual-SIM 4G 128GB/4GB Mobile Phone 6.56 Inches - Dark Green,"EGP 5,499.00",,,https://www.jumia.com.eg/vivo-y04-dual-sim-4g-128gb4gb-mobile-phone-6.56-inches-dark-green-130978972.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/9879031/1.jpg?0912,Vivo
Samsung Galaxy A36 5G - 8GB Ram 256GB - Awesome White,"EGP 17,335.00",,,https://www.jumia.com.eg/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-white-131723147.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/1327131/1.jpg?7470,Samsung
"Samsung Galaxy A26 Dual SIM, 128GB, 6GB RAM, 5G - White","EGP 12,460.00",,5 out of 5(1),https://www.jumia.com.eg/samsung-galaxy-a26-dual-sim-128gb-6gb-ram-5g-white-133113913.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/9311331/1.jpg?6783,Samsung
realme Note 50 Dual-SIM 4G 128GB/4GB Mobile Phone 6.6 Inches - Sky Blue,"EGP 5,670.00",,,https://www.jumia.com.eg/realme-note-50-dual-sim-4g-128gb4gb-mobile-phone-6.6-inches-sky-blue-130978133.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/1879031/1.jpg?0910,realme
Vivo Y29 Dual SIM 8GB 256GB RAM 4G LTE - White,"EGP 9,234.00",,,https://www.jumia.com.eg/vivo-y29-dual-sim-8gb-256gb-ram-4g-lte-white-131420797.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/7024131/1.jpg?8364,Vivo
Samsung Galaxy A16 Dual SIM 4G 128GB/4GB Mobile Phone - Light Green 6.7 Inch,"EGP 7,506.00",,5 out of 5(1),https://www.jumia.com.eg/galaxy-a16-6.7-inch-4gb128gb-dual-sim-4g-mobile-phone-light-green-samsung-mpg3818557.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/5960031/1.jpg?6143,Samsung
"realme C61 - 6.7"" 128GB/4GB Dual SIM 4G Mobile Phone -Dark Green","EGP 6,156.00",,,https://www.jumia.com.eg/realme-c61-6.7-128gb4gb-dual-sim-4g-mobile-phone-dark-green-130613789.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/7316031/1.jpg?3672,realme
Infinix Hot 50i - 6.7 Inch - Dual SIM Mobile Phone 4G 128GB/6GB - Titanium Grey,"EGP 5,157.00",,5 out of 5(3),https://www.jumia.com.eg/infinix-hot-50i-6.7-inch-dual-sim-mobile-phone-4g-128gb6gb-titanium-grey-130069525.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/5960031/1.jpg?4823,Infinix
Vivo Y04 Dual SIM 4G 64GB/4GB - Gold,"EGP 4,870.00",,,https://www.jumia.com.eg/vivo-y04-dual-sim-4g-64gb4gb-gold-132354494.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/4453231/1.jpg?4905,Vivo
Vivo Y28 - 6.64-inch 8GB/256GB Dual Sim 4G Mobile Phone - Gleaming Orange,"EGP 8,610.00",,5 out of 5(1),https://www.jumia.com.eg/y28-6.64-inch-8gb256gb-dual-sim-4g-mobile-phone-gleaming-orange-vivo-mpg3818681.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/9609511/1.jpg?8651,Vivo
Honor 400 Dual SIM 5G Smartphone - 256GB/12GB - Desert Gold + Choice Earbuds X7 Lite White,"EGP 20,499.00",,5 out of 5(4),https://www.jumia.com.eg/honor-400-dual-sim-5g-smartphone-256gb12gb-desert-gold-choice-earbuds-x7-lite-white-132579389.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/3975231/1.jpg?3269,Honor
Honor 400 Dual SIM 5G Smartphone - 256GB/12GB - Meteor Silver + Choice Earbuds X7 Lite White,"EGP 20,499.00",,3.3 out of 5(3),https://www.jumia.com.eg/honor-400-dual-sim-5g-smartphone-256gb12gb-meteor-silver-choice-earbuds-x7-lite-white-132579388.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3975231/1.jpg?0801,Honor
"Honor X5b Plus - 6.5"" 128GB/4GB Dual SIM 4G Mobile Phone - Midnight Black","EGP 4,399.00",,3.9 out of 5(20),https://www.jumia.com.eg/x5b-plus-6.5-128gb4gb-dual-sim-4g-mobile-phone-midnight-black-honor-mpg3818115.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/1899921/1.jpg?0955,Honor
Tecno Spark 30 Pro Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Arctic Glow,"EGP 9,899.00",,,https://www.jumia.com.eg/tecno-spark-30-pro-mobile-phone-dual-sim-4g-256gb-8gb-ram-arctic-glow-133540696.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/6045331/1.jpg?5952,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 64GB – 3GB RAM – Startrail Black,"EGP 3,999.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-64gb-3gb-ram-startrail-black-133540688.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/6045331/1.jpg?5854,Tecno
Tecno Spark 30 Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Stellar Shadow,"EGP 7,299.00",,,https://www.jumia.com.eg/tecno-spark-30-mobile-phone-dual-sim-4g-256gb-8gb-ram-stellar-shadow-133540693.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/6045331/1.jpg?5925,Tecno
Tecno Spark 30 Pro Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Obsidian Edge,"EGP 9,899.00",,,https://www.jumia.com.eg/tecno-spark-30-pro-mobile-phone-dual-sim-4g-256gb-8gb-ram-obsidian-edge-133540695.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/6045331/1.jpg?6002,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 64GB – 3GB RAM – Glittery White,"EGP 3,999.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-64gb-3gb-ram-glittery-white-133540689.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/6045331/1.jpg?5893,Tecno
Tecno Spark 30C Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Orbit Black,"EGP 6,399.00",,,https://www.jumia.com.eg/tecno-spark-30c-mobile-phone-dual-sim-4g-256gb-8gb-ram-orbit-black-133540691.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/6045331/1.jpg?5913,Tecno
Tecno Spark Go 1 Mobile Phone – Dual SIM – 4G – 128GB – 4GB RAM – Startrail Black,"EGP 4,399.00",,,https://www.jumia.com.eg/tecno-spark-go-1-mobile-phone-dual-sim-4g-128gb-4gb-ram-startrail-black-133540686.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/6045331/1.jpg?5806,Tecno
Tecno Spark 30C Mobile Phone – Dual SIM – 4G – 256GB – 8GB RAM – Orbit White,"EGP 6,500.00",,,https://www.jumia.com.eg/tecno-spark-30c-mobile-phone-dual-sim-4g-256gb-8gb-ram-orbit-white-133540692.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/6045331/1.jpg?5988,Tecno
